EPHA3	1	Normal	3.47219747058823	4.84886354375
LOC205251	1	Adenoma	7.54308710294118	7.22758206875
LOC100132218	1	Normal	6.08774330882353	6.4510210625
BBS2	2	Adenoma	7.48401498529412	6.898653275
ATOH1	1	Adenoma	7.04008516176471	6.78078981875
BMP5	1	Normal	3.70875452941176	4.8319104375
FLJ90757	1	Normal	5.85943835294118	5.97300184375
PSTK	1	Adenoma	5.63206526470588	4.72276648125
TSPAN2	1	Normal	5.09965805882353	5.54495629375
PALLD	1	Normal	9.00705510294118	9.14251191875
PSCD3	1	Normal	6.04580175	6.1061249375
LOC100130740	1	Adenoma	4.23119832352941	3.68352574375
CARD6	1	Adenoma	6.7246174117647	5.76499294375
GPR125	1	Normal	8.52556336764706	8.7021401125
SORL1	1	Normal	9.92443414705883	10.0115805125
ATXN7	1	Normal	7.27434677941177	7.673516025
LPCAT1	1	Adenoma	7.98575067647059	6.8276813875
PON2	4	Adenoma	9.06493495588236	9.062023625
NTN1	1	Normal	4.16920929411765	4.2255033375
AMOTL2	1	Adenoma	7.17876513235294	6.5163401125
C15orf5	1	Normal	4.35738322058823	4.875111
PTPN22	1	Normal	3.69270022058824	4.2313535625
TCEA2	1	Normal	5.23837263235294	5.43201055625
SLC15A4	1	Normal	4.30080989705882	4.4291286125
FAM91A2	1	Adenoma	6.14165354411765	5.83192314375
LOC401115	1	Adenoma	8.24355195588235	7.75178170625
HSD3B2	1	Normal	4.35476191176471	5.58816665625
TNFAIP1	1	Adenoma	8.287312	7.75598811875
SRPX2	1	Adenoma	6.32784707352941	4.9740666375
C17orf92	1	Normal	8.10419825	8.43657685625
DUSP10	1	Adenoma	6.66863998529412	5.81848066875
SRR	1	Adenoma	5.96160683823529	5.39666041874999
CD55	1	Adenoma	8.84045033823529	7.33672331875
CHMP2A	1	Normal	9.68171507352942	10.269897025
FEM1B	1	Normal	7.71490697058824	7.8377944125
CDH11	1	Adenoma	7.36098188235294	7.18988830625
UNQ830	1	Adenoma	7.06434830882353	6.35231741875
TMEM181	1	Adenoma	9.44946644117647	9.3220517875
WNK1	1	Adenoma	8.55664402941176	8.2241616625
CSPP1	2	Adenoma	7.10758813235294	6.43411955625
C2	1	Adenoma	7.78386639705882	6.8975071375
MBNL2	15	Adenoma	6.70320194117647	6.3709354
CROCCL1	1	Normal	6.67971435294118	6.9340661875
LAMC2	1	Adenoma	8.47253613235294	7.77682686875
FAM83H	1	Adenoma	8.244119	7.78615373125
SPAG16	1	Normal	7.30728802941176	7.43332061875
LOC100131851	1	Normal	8.04228726470588	8.0560754
ALS2CR16	1	Normal	6.31619055882353	7.27842154375
HSPC111	1	Adenoma	7.24880566176471	6.319331125
CBR1	1	Normal	7.79016094117647	7.8911758
LIPA	1	Adenoma	9.80331897058824	9.3648459875
NFATC3	1	Adenoma	7.08565705882353	6.6901600375
BCHE	1	Normal	3.24827788235294	4.87754188125001
ACVR1C	1	Normal	7.19183505882353	7.67590334375
IKZF5	1	Adenoma	6.30722623529412	6.1057448375
CRYZL1	1	Adenoma	7.27044873529412	7.24483819375
TUBGCP3	1	Adenoma	7.92572591176471	7.47404083750001
ZNF362	1	Normal	5.05610595588235	5.27053526875
KIAA1147	1	Adenoma	7.63303494117647	7.320271175
FXYD3	1	Normal	12.2916501470588	13.0545766375
STON1	6	Normal	4.54649286764706	5.34878040625
MSTP9	1	Normal	5.85242717647059	6.93460975
ASB8	1	Normal	7.46287547058824	7.7413742
CUL2	1	Adenoma	5.07015472058823	4.9319356875
LOC730101	1	Adenoma	6.75888741176471	5.556354925
CDKN1A	1	Normal	9.66673333823529	10.19849346875
SLC22A23	1	Normal	9.01046311764706	9.61773250625
HERC2	1	Adenoma	7.65151964705882	7.32780798125
TNFRSF10B	2	Adenoma	9.00657486764706	7.8111661
KRAS	1	Normal	10.086821	10.34186020625
RAB3GAP2	1	Adenoma	8.26463066176471	8.06995360625
CA13	1	Adenoma	7.61710052941176	7.55025764375
APC	1	Normal	6.48905355882353	7.40797245
PRKAB2	1	Adenoma	7.65119247058824	7.6434721625
RBPMS	1	Adenoma	7.63344647058823	6.85981165625
PRKAG3	1	Normal	5.34651519117647	5.39678635
PDK4	1	Normal	7.25843386764706	9.07462533125
HCG4	1	Normal	3.71970939705882	4.06410419375
LAMP3	1	Adenoma	6.52246911764706	6.07524210625
LOC100133772	1	Normal	7.52131658823529	7.68181575625
RPS6KA1	1	Normal	8.04755189705883	8.54049257500001
S1PR3	1	Normal	5.49838098529412	5.82051954375
TARP	1	Normal	5.8184080882353	7.11866175
ARHGEF10L	1	Normal	4.97146279411765	5.1046288125
CA2	1	Normal	8.77986861764706	12.48148144375
LMCD1	1	Normal	4.51132245588235	4.54972533125
OPRL1	1	Normal	5.11282260294117	5.2210137
NEDD4L	1	Normal	8.24769845588235	8.7212733875
PERP	1	Adenoma	10.3400080735294	9.5965729875
SPP1	1	Normal	5.74411588235294	5.74704310625
ENAH	1	Adenoma	9.31228294117647	8.120510575
RAB33B	1	Adenoma	6.71106701470588	6.29353349375
PDZK1IP1	1	Adenoma	9.7196345	8.1831120125
CD48	16	Normal	7.23903786764706	8.56602023125
NCR2	1	Normal	4.81809872058823	5.00619530625
RNF149	1	Adenoma	9.29676407352941	8.9942357125
PEG10	1	Normal	4.33296411764706	4.866107525
CD8A	1	Normal	6.72758327941176	7.34684395
PEX6	1	Adenoma	6.80651252941176	6.46656970625
NOC3L	28	Adenoma	8.50641932352941	7.40998004375
KSR1	1	Adenoma	6.46262079411765	6.4383314625
TAX1BP1	1	Adenoma	7.61931629411765	7.44344610625
FZD2	1	Normal	5.3089965	5.38117774375
MED12L	1	Normal	4.07247204411765	4.21787090625
ITGA2	1	Adenoma	8.86957967647059	7.19482343125
KIAA1632	1	Normal	3.64847813235294	3.88862634375
SAMSN1	1	Normal	5.59154398529412	6.4277509
C4orf32	1	Adenoma	7.30797692647059	6.6378807
PCDH20	1	Normal	5.50367470588235	6.38155843125
BLZF1	1	Adenoma	5.82003219117647	5.7586588875
PTX3	1	Normal	3.94136439705882	4.27521003125
HOXA9	1	Adenoma	8.19352076470589	8.1069594125
EPM2AIP1	1	Normal	7.78756045588235	8.12969615
HES1	1	Adenoma	9.03216642647059	8.82697489374999
LOC388335	1	Normal	6.44243061764706	7.54045138125
NKX2-3	8	Normal	4.94217995588235	6.39098701875
ZNF320	1	Adenoma	6.10455767647059	5.83917658125
TTC22	1	Normal	4.17034630882353	4.720350775
KDSR	1	Adenoma	6.6902044117647	6.43279859375
EXOSC10	1	Adenoma	8.16174898529412	7.875591175
CEPT1	1	Adenoma	7.79467379411765	7.5613015875
GEM	1	Normal	6.56488792647059	6.77078573125
PCSK6	1	Normal	7.50623641176471	7.75640859375
PLCH1	1	Adenoma	6.02899170588235	5.28489545625
RALGDS	1	Normal	8.25425310294118	8.33982681875
LST-3TM12	1	Adenoma	6.37708457352941	4.04196743125
LCN1	2	Normal	5.20230214705882	5.3807098
COPG2	22	Adenoma	6.76612557352941	5.7864103
CCDC109A	1	Normal	8.82132073529412	9.10888144375
GAS7	1	Normal	5.65725895588236	6.54381944375
SYT13	1	Normal	8.72788676470588	9.02223368125
MXI1	3	Normal	9.84126004411765	11.11859354375
CLECL1	1	Normal	4.27194335294118	4.9158841875
CAPN9	1	Normal	7.55348711764706	7.65054629375
LBH	1	Normal	6.52967185294118	6.76717415625
PPARD	13	Normal	8.08900577941177	9.1695692625
WDR68	1	Adenoma	9.55505104411765	9.12027071249999
DCTN5	1	Adenoma	7.54516542647059	7.2427334875
LOC399959	1	Normal	3.35732957352941	4.23547043125
SLAMF7	1	Normal	6.20028214705882	6.83727690625
SPDEF	1	Normal	8.08152314705882	8.54446683125
MYST3	4	Normal	8.60840189705883	8.63265275625
ST6GALNAC6	1	Normal	7.08257373529412	8.40697126875
SLC22A18	1	Normal	9.38119610294118	10.17157513125
TXNDC15	1	Adenoma	8.65423822058824	8.633685825
MED19	1	Adenoma	8.03259933823529	7.87418056875
APOC1	1	Normal	6.94287082352941	7.4221459375
NAB1	1	Adenoma	8.32535476470588	8.10198081875
ARHGEF10	1	Adenoma	7.54460479411765	6.8186192625
DKFZp667G2110	1	Normal	7.48326585294118	7.51719103125
SNTB1	4	Adenoma	5.60820045588235	4.61659800625
C1orf34	1	Normal	8.48219591176471	8.63254268125
TRIM36	1	Normal	6.38975686764706	7.559134675
AIG1	1	Adenoma	7.4453033382353	7.05201231875
LOC92482	1	Normal	7.66333714705882	8.32877884375
ETS2	1	Adenoma	9.859027	8.53788885625
MFAP3	1	Normal	8.09659670588235	8.097692525
PAH	1	Adenoma	4.01865185294118	3.22522635
ZBTB7C	1	Normal	7.43427486764706	8.209262325
BTN3A3	1	Adenoma	6.00787645588235	5.75195481875
GABRP	1	Adenoma	5.2096016617647	3.8827863
GRIN2D	1	Adenoma	6.30072454411765	5.05015105625
RBM6	1	Normal	7.52528332352941	7.72651106875
PRSS3	1	Normal	9.31460054411765	10.12309904375
HNMT	1	Adenoma	10.4127257794118	10.253781925
SNHG8	1	Adenoma	9.98624454411764	8.96251540625
GPRC5A	1	Normal	10.7145676764706	10.7785273875
CHI3L1	1	Adenoma	6.66480008823529	4.78637795
PRKD2	1	Normal	5.66217467647059	5.6998656
ALDH1L1	1	Adenoma	6.92868097058823	6.6594934875
C6orf26	1	Adenoma	5.65599608823529	5.6238894125
AFG3L1	1	Normal	5.80899936764706	5.95025663125
GRB2	1	Normal	7.97866741176471	8.0562356875
RGS5	1	Normal	7.21086436764706	7.5238298
ASXL2	1	Adenoma	9.41152894117647	9.1733358375
CDK3	1	Normal	6.73539042647059	7.48403813125
RAB15	1	Adenoma	9.04773672058823	7.9686184
TNFRSF17	1	Normal	5.73486605882353	7.25166168125
LOC159110	1	Normal	5.08945160294118	5.2201095125
NR4A3	1	Normal	6.18313469117647	6.22701589375
PDGFRA	1	Normal	8.31214419117647	9.24392579375
HEBP1	1	Adenoma	9.24073089705882	8.76763950625
ZNF423	1	Normal	4.86544838235294	5.69564166875
CLK1	1	Normal	7.80315789705883	7.9756501875
IFITM1	2	Adenoma	10.8862404264706	9.5026430625
SRGAP2P1	1	Normal	5.80174133823529	6.36453531875
RTEL1	1	Adenoma	7.12293772058824	5.98398928125
LDOC1L	1	Adenoma	8.63232014705882	8.48512044375
SCUBE2	1	Normal	5.3078180882353	6.13393148125
ZNF655	1	Normal	8.13756422058823	8.13776456875
MREG	1	Adenoma	7.04188026470588	6.54527013125
PPARG	1	Adenoma	8.85753448529412	8.7714442875
LYVE1	1	Normal	3.50783457352941	4.1772999125
CPEB3	1	Normal	4.49843666176471	5.18760266875
SF3B4	1	Adenoma	8.62889170588235	8.2901382875
IL7	1	Adenoma	6.61598526470588	6.36952346875
ZADH2	1	Adenoma	8.24224073529412	8.10948734375
OBFC1	1	Adenoma	7.81596498529412	7.51607833125
LOC100128511	1	Normal	4.94506313235294	4.9963215125
FPR1	1	Adenoma	5.79604217647059	5.6904241875
GAS5	1	Adenoma	7.68216988235294	7.0051002
FIBIN	1	Adenoma	5.25445633823529	5.07565555625
PHOSPHO2	1	Adenoma	7.18031002941176	6.8735171625
LOC401022	1	Normal	5.76341064705883	7.5178521125
RPL7L1	1	Adenoma	9.93674942647059	9.27292074999999
FLJ36848	1	Normal	5.39796088235294	6.859359825
TNNI2	1	Normal	5.33217017647059	5.59735231875
RAPH1	1	Adenoma	7.72101432352941	7.57212235625
STMN3	1	Adenoma	6.22700048529412	6.05294478125
CPNE2	1	Normal	9.12869910294118	9.23696208125001
FUT3	767	Adenoma	7.36823810294118	7.22047990625
ABHD2	1	Adenoma	8.62408525	7.8418729375
TUBA1A	1	Normal	9.96336032352941	10.05934831875
MAML3	1	Adenoma	7.45010123529412	7.28483925625
ADM	1	Normal	8.53014675	9.29442079374999
UPP1	1	Normal	6.27775323529412	7.46678585
LOC643670	1	Adenoma	7.30606126470588	6.7752388375
NR1D1	3	Normal	5.29420294117647	5.51501368125
FOXA2	1	Adenoma	6.95875835294118	6.27140405
MEF2B	1	Normal	4.98282648529412	5.18489741875
ITGB6	1	Adenoma	8.20509470588235	8.02377275000001
CTTN	1	Normal	3.77559280882353	3.88271808125
GATA4	1	Normal	5.10318811764706	5.128763275
GATAD2A	1	Adenoma	8.68492610294117	8.608195275
HIST1H4A	1	Normal	9.57457186764706	9.80702203125
C3orf23	1	Adenoma	6.30949082352941	5.64658421875
CHCHD5	1	Adenoma	6.7122855	6.430057375
KISS1R	1	Adenoma	5.07247272058824	4.56447968125
ADH1A	1	Normal	4.78989632352941	5.55811703125
RAB8B	1	Adenoma	7.77746848529412	7.61834665625
PCDHB16	1	Adenoma	3.91140454411765	3.69591680625
EREG	1	Normal	4.7250045882353	5.209412
AKR1C2	1	Normal	8.34472655882353	8.92132056875
P2RY12	1	Normal	3.12006839705882	3.699264
NUDT6	1	Adenoma	6.89136663235294	6.6213083375
SMARCC2	1	Adenoma	7.69680220588235	7.61744256875
LOC100129513	1	Adenoma	7.57507117647059	7.5060098
MRC1	1	Normal	6.48629252941176	7.46365318125
C2orf50	1	Normal	4.57637211764706	4.62001938125
SNX21	1	Adenoma	6.13091204411765	5.96407698125
ZNF711	1	Normal	4.58259213235294	4.58691403125
C7orf41	1	Adenoma	5.69611982352941	5.43450919375
BEST2	1	Normal	7.35315394117647	8.8750024
WBP4	1	Adenoma	6.581182	6.3069683875
BDKRB2	1	Normal	7.32515213235294	8.0557548
GPC1	1	Normal	5.34265980882353	5.3833098875
MCAM	1	Normal	7.27417572058824	7.47622128125001
ZNF323	1	Adenoma	6.42702691176471	5.763863475
CPB1	1	Normal	4.42567127941176	5.07129149375
CMAH	1	Normal	4.47484363235294	6.5796700375
MS4A7	1	Normal	5.75101129411765	6.9669530375
HAS3	1	Adenoma	6.36738013235294	5.6049559125
MLL3	1	Normal	8.42427147058823	8.437856425
FLJ21511	1	Normal	5.62184598529412	7.21804573125
BRP44L	1	Normal	9.46165742647059	10.23347176875
EXDL2	1	Adenoma	8.33888813235294	7.86676784375
LOC646891	1	Adenoma	5.90945629411765	5.66810313125
KLF11	1	Adenoma	7.12454375	6.51211765625
GPRASP2	1	Adenoma	6.74059469117647	6.70552600625
CTSO	1	Normal	7.74966467647059	7.794240675
BRD7	1	Adenoma	8.31622695588235	7.719221625
KLF9	1	Normal	5.63502335294118	6.8911327875
CASP6	1	Adenoma	9.73384523529412	9.62918565
MGP	1	Normal	6.17581552941176	7.441782225
IRS2	1	Normal	7.4471909117647	7.71172124375
SYTL5	1	Adenoma	7.3577259117647	7.1973431875
CD200	1	Adenoma	7.4736209117647	6.84122175625
PARN	1	Adenoma	8.73028554411765	8.4429497
MPP5	1	Normal	8.52841516176471	8.93939433125
TGM1	1	Normal	5.55422404411765	5.7444275125
FLJ22763	1	Normal	5.43766341176471	7.122368625
C4A	1	Normal	6.8693975882353	7.19105955624999
CCNG2	1	Normal	8.01802738235294	8.57549916875
ZNF652	1	Normal	6.69449542647059	7.15683058125
RNASEL	1	Normal	7.08564058823529	8.0527778625
ZSWIM7	1	Adenoma	7.73728972058824	7.69706763125
TMEM2	1	Adenoma	8.76463464705882	8.2424831
SNRPE	1	Adenoma	10.8890387205882	10.1605914375
FOXP2	1	Normal	4.19494547058824	5.5414283375
KIAA0999	1	Adenoma	6.24024458823529	6.0326293
ZCCHC10	3	Normal	7.64925461764706	7.99376936875
LY75	1	Normal	8.64209319117647	8.68994325625
ZNF503	1	Adenoma	7.44835395588235	6.6819704125
TRBC1	1	Normal	7.32881147058823	8.28098846875
SLC6A14	1	Adenoma	6.04167085294118	4.5237586125
HIST1H2BD	1	Normal	8.95976692647058	9.7675104375
PHF10	1	Adenoma	6.93547064705882	6.45786759375
KLHDC2	1	Adenoma	9.90373263235294	9.64654056875
LCOR	1	Normal	8.39151166176471	8.94820339375
MGC39900	1	Normal	4.23628157352941	4.4555449
ZNF678	1	Adenoma	6.04458	6.00683675
TMEM45A	1	Normal	5.35528720588235	5.64406755625
NF2	1	Adenoma	5.85987151470588	5.54499286875
PI4K2A	1	Normal	6.88381385294118	7.04488356875
WT1	1	Adenoma	3.88076864705882	3.598920075
CLRN3	1	Normal	11.0198224852941	11.05757285625
LONRF2	1	Normal	3.26736063235294	3.5827229625
ARHGEF18	2	Normal	8.66469125	9.6319021
ASXL1	1	Adenoma	6.11054538235294	5.497682175
ID4	1	Adenoma	8.53988325	6.7832573125
GNG11	1	Normal	6.45367239705882	7.3963818875
IFT80	15	Adenoma	7.38147519117647	7.07537743125001
N4BP1	1	Normal	7.79256255882353	8.06283760625
WNT2B	1	Normal	4.26520567647059	4.6821131625
ZNF131	1	Adenoma	6.99434261764706	6.60891185625
FLJ40330	1	Normal	3.58380782352941	4.529096575
TACSTD2	58	Adenoma	8.6411758382353	5.03836628125
MYCNOS	1	Normal	3.83986652941176	3.91717354375
CRIM2	1	Normal	5.46987227941176	5.69373789375
CXCL10	1	Adenoma	6.97774636764706	6.42159163125
ALDOB	1	Adenoma	5.56001938235294	4.97653165
CHKB	1	Normal	5.52476220588235	5.533212075
ESPNP	1	Normal	4.05880863235294	4.20675815625
TNKS	1	Adenoma	7.58461279411765	7.0456207
LOC120376	1	Adenoma	7.32784805882353	6.71092139375
CDC2L6	1	Normal	8.06756547058824	8.08879306875
FBXO6	1	Adenoma	7.10054977941177	6.5350157875
FYN	1	Normal	5.82916952941176	6.33700110625
USH1C	1	Adenoma	8.97603972058824	8.9479432375
LCA5L	1	Normal	4.91459480882353	4.93882625
QTRTD1	1	Adenoma	6.74647510294118	5.94363435
DOCK5	1	Normal	7.87467370588235	8.13505323125
RCP9	1	Adenoma	6.59215227941176	6.43533890625
MAFF	1	Adenoma	8.67989410294118	8.33776086875
BTBD14A	1	Normal	7.14285960294117	7.28816851874999
SMARCA4	1	Adenoma	8.88844604411765	8.42916194375
NTRK1	1	Normal	3.90913930882353	4.03957503125
LOC100128223	1	Normal	6.72996048529412	6.78643920625
SMC6	1	Adenoma	8.66298836764706	7.94403440625
UNQ464	1	Adenoma	4.19891266176471	4.194727425
ZNF518B	1	Normal	6.16969258823529	6.9140079125
ABCC2	3	Normal	4.29528270588235	4.36682238125
DYNC1I1	1	Adenoma	5.30305047058824	4.8625200125
ERRFI1	1	Normal	8.14652325	8.37341955
LEPREL1	1	Normal	6.46507354411765	7.58867339375
TNFSF13B	3	Normal	6.23434033823529	7.18803995625
COL6A1	1	Normal	8.51743061764706	9.20934845625
TRIM16	1	Adenoma	7.65984136764706	6.3403865125
NCK1	4	Normal	8.43793964705883	8.66211275625
P117	1	Adenoma	9.17120920588236	9.13592770625
MEGF6	1	Adenoma	5.58558986764706	4.95955894375
EDN1	1	Adenoma	8.62231167647059	8.35229166875
C5orf32	1	Normal	10.8151317647059	11.32414560625
UBE2Z	2	Adenoma	8.42011847058824	8.303744375
FAM108C1	1	Normal	9.85407054411765	10.15413409375
NRARP	1	Normal	10.3594591911765	10.46352606875
IL23A	1	Normal	10.3141768088235	10.3279785375
ASMTL	1	Adenoma	8.46410017647059	8.168782525
LOC642346	1	Normal	5.84750048529412	5.93469561875
C17orf45	1	Adenoma	10.8200436176471	9.75555715625
ACPL2	11	Adenoma	8.46249411764706	7.35791570625
EPB41	1	Normal	9.00232020588235	9.19820889375
PMEPA1	1	Adenoma	8.61523785294118	7.77747610625
ZNF658	1	Adenoma	4.65287216176471	4.499863375
C3orf28	1	Normal	11.5813395294118	12.07176510625
SLC39A2	2	Adenoma	6.65708488235294	5.76251635625
SCEL	1	Normal	4.09072294117647	4.42379618125
PROS1	1	Normal	6.94265727941177	7.65837783125
CPA6	1	Normal	4.10842911764706	4.667890025
MAF1	1	Adenoma	8.53492657352941	8.49224564375
MAN1A2	1	Adenoma	5.91692208823529	5.3525485
SLC5A1	1	Adenoma	7.36714998529412	6.427567925
RAB23	1	Adenoma	8.27588270588235	7.49432866875
SCG5	1	Adenoma	7.39191055882353	6.441712425
CCND1	1	Adenoma	8.53000952941177	7.29888168125
FCGR2A	1	Normal	5.88267576470588	5.94548311875
S100P	1	Adenoma	12.1900285588235	9.83371974375
ZNF75A	1	Normal	5.61322760294118	6.243724925
COQ2	1	Adenoma	8.07692594117647	7.5674037125
OSM	1	Adenoma	5.04613895588235	4.975973375
CSPG4	1	Normal	4.50536657352941	4.7704064625
ANAPC10	31	Adenoma	6.92300519117647	6.19347089375
CDC2	6	Adenoma	8.65861577941176	7.26822689375
NADK	1	Normal	8.69887469117647	8.75419578125
CLDN4	1	Normal	9.68249860294118	10.2092154
MT1X	8	Normal	10.4878081764706	11.5784941125
SESTD1	1	Adenoma	7.86712055882353	7.2248425875
ARS2	1	Adenoma	9.69020125	9.4825022375
LENG3	1	Normal	5.83630720588235	5.9881867625
CAMSAP1L1	1	Adenoma	6.98932097058823	6.60971983125
TMTC1	1	Normal	5.58245438235294	6.06812844375
BRWD1	1	Adenoma	5.94965645588235	5.54383635625
FAM127A	1	Normal	8.01493392647059	8.79624474375
CCR6	1	Normal	3.77617357352941	4.0838843125
FAM72A	1	Adenoma	6.72964441176471	6.2015398
WDR52	1	Adenoma	4.50199475	4.4667471625
GNE	1	Normal	9.37079217647059	9.56733395625
IL18	1	Normal	7.164634	7.45905565
SLAMF8	1	Normal	5.21679588235294	5.66210859375
C2CD2	1	Adenoma	7.65178783823529	6.99461649375
MCTP2	1	Normal	5.57098238235294	5.93365405
PLD3	1	Adenoma	8.01907620588235	7.9423645375
ROR1	1	Normal	3.48600352941176	4.67924709375
RGMB	1	Adenoma	9.6360185882353	8.7219333875
NTS	1	Normal	4.15068114705882	4.19963596875
HES4	1	Adenoma	6.51771844117647	6.29223893125
SCYL3	1	Adenoma	7.23237666176471	7.20479646875
FLJ13137	1	Normal	6.6100330882353	7.05991555625
UACA	1	Adenoma	4.19883257352941	4.110549575
GPAM	1	Adenoma	6.5183145	6.18941025625
WHSC2	1	Adenoma	7.21224685294118	6.76950479375
ZMYM2	1	Adenoma	7.84682788235294	7.45676626875
ALDH3A1	1	Adenoma	7.21501601470588	6.2646782
C1orf112	1	Adenoma	5.38369419117647	4.56516078125
DUSP5	1	Normal	6.36146060294118	7.51851915
FNDC1	1	Normal	4.36415901470588	4.75053548125
ZNF318	1	Adenoma	7.27258439705883	6.63591938125
FASN	1	Adenoma	8.07233494117647	7.25670956875
PDE4D	1	Normal	5.60309948529412	6.0870733875
HGS	1	Adenoma	8.55743945588235	8.4604557375
LOC729222	1	Normal	5.0680303382353	5.17506583125
PDZRN3	1	Normal	7.14476885294117	7.1672153125
EMP1	1	Normal	8.41868627941177	10.5784919875
GNG8	1	Normal	4.55666419117647	4.8412129875
IGHM	1	Normal	9.27541654411765	10.30828878125
SMURF1	1	Adenoma	7.43385789705883	7.10506533125
OSBPL11	1	Normal	7.36780852941176	7.7338656
SPAG10	1	Normal	5.22784782352941	5.3418374625
FKSG49	2	Normal	8.2296041617647	8.7198620875
ANXA13	1	Normal	7.55650939705882	7.67165381875
ZDHHC23	1	Normal	7.61254169117647	7.81852294375
RAB7L1	1	Adenoma	6.85115392647059	6.6373177
C11orf52	1	Adenoma	6.52957841176471	6.22339755
NGDN	1	Adenoma	8.71716692647058	8.34066538125
DYNC1LI2	1	Normal	6.88352564705882	7.1198352125
HMGCS1	1	Normal	5.59900057352941	5.645634925
FLJ11236	1	Adenoma	6.05151188235294	5.969884575
SLC12A3	1	Normal	4.41077888235294	4.5054327375
IL15	1	Normal	6.04712863235294	6.14072313125
DPP7	1	Adenoma	6.43848889705882	5.5630846375
PDZK1	1	Normal	4.02765061764706	5.2511875875
LOC728342	1	Adenoma	6.83441447058824	6.68115154375
DST	1	Normal	5.33590123529412	5.8599033
ASRGL1	1	Adenoma	8.60175020588236	7.52830319375
CEP97	1	Adenoma	5.27252588235294	4.84233254375
PRKCB1	1	Normal	5.41424504411765	6.75648955625
DEFB4	1	Adenoma	6.0457285	5.90541215625
ZNF443	1	Adenoma	8.56133727941177	7.908629575
EIF5A	1	Adenoma	9.24008005882353	8.30514648125
MRPS9	1	Adenoma	8.58504129411765	8.2208254625
RBM5	1	Normal	5.06208755882353	5.4228071875
HSPG2	1	Normal	7.66112097058824	8.12595485625
CACNA2D2	2	Adenoma	7.37943414705882	6.45887045625
CTSLL3	1	Normal	5.12026922058824	5.26103210625
PRKAR2B	1	Normal	5.96999723529412	7.58888865
FSTL1	1	Normal	8.6431825	9.10114345
HERC1	1	Normal	7.72075669117647	7.7687387625
FECH	1	Normal	5.84991179411765	5.8873831875
FAM20B	3	Normal	8.60065752941177	9.56299285
PHLDB2	1	Normal	6.01671276470588	6.7717938
PLAGL2	1	Adenoma	7.97177069117647	7.1716343875
LOC100128936	1	Adenoma	13.4499445	13.17008016875
LARS2	1	Adenoma	8.06594377941177	7.3842619125
LGALS3	1	Normal	4.37334697058823	5.61627234375
IGFBP5	1	Normal	7.42617672058823	7.8731037125
