name	pValue	fdr
Glycosphingolipid metabolism	0.0913417550513	0.774514689506
Glucose metabolism	0.0972179465402	0.774514689506
Import of palmitoyl-CoA into the mitochondrial matrix	0.0984896407394	0.774514689506
LDL clearance	0.0984896407394	0.774514689506
Beta oxidation of hexanoyl-CoA to butanoyl-CoA	0.102742002058	0.774514689506
RUNX1 regulates transcription of genes involved in WNT signaling	0.108254056586	0.774514689506
Spry regulation of FGF signaling	0.115692600708	0.774514689506
N-Glycan antennae elongation	0.115692600708	0.774514689506
Activation and oligomerization of BAK protein	0.116643600284	0.774514689506
Vitamin E	0.116643600284	0.774514689506
RPIA deficiency: failed conversion of R5P to RU5P	0.116643600284	0.774514689506
Defective SLC35C1 causes congenital disorder of glycosylation 2C (CDG2C)	0.116643600284	0.774514689506
Defective PGM1 causes PGM1-CDG (CDG1t)	0.116643600284	0.774514689506
Defective PMM2 causes PMM2-CDG (CDG-1a)	0.116643600284	0.774514689506
Defective SLC39A4 causes acrodermatitis enteropathica, zinc-deficiency type (AEZ)	0.116643600284	0.774514689506
Defective MPI causes MPI-CDG (CDG-1b)	0.116643600284	0.774514689506
RPIA deficiency: failed conversion of RU5P to R5P	0.116643600284	0.774514689506
RAF activation	0.118376443712	0.774514689506
Synthesis of substrates in N-glycan biosythesis	0.119987179284	0.774514689506
Plasma lipoprotein clearance	0.122894897241	0.774514689506
Defects in vitamin and cofactor metabolism	0.122894897241	0.774514689506
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	0.124236756375	0.774514689506
VLDL clearance	0.128513619365	0.774514689506
rRNA modification in the mitochondrion	0.128513619365	0.774514689506
RUNX1 regulates estrogen receptor mediated transcription	0.128513619365	0.774514689506
Clathrin derived vesicle budding	0.128692756194	0.774514689506
trans-Golgi Network Vesicle Budding	0.128692756194	0.774514689506
Regulation of pyruvate dehydrogenase (PDH) complex	0.128921423029	0.774514689506
PPARA activates gene expression	0.12969717912	0.774514689506
EPH-ephrin mediated repulsion of cells	0.130384211342	0.774514689506
tRNA Aminoacylation	0.13393509384	0.774514689506
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	0.138338756154	0.774514689506
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	0.143268923127	0.774514689506
Pyruvate metabolism	0.146574776976	0.774514689506
Synthesis of GDP-mannose	0.149562615668	0.774514689506
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	0.149562615668	0.774514689506
Zinc influx into cells by the SLC39 gene family	0.149562615668	0.774514689506
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	0.151114814866	0.774514689506
Nuclear Receptor transcription pathway	0.155448220774	0.774514689506
Pentose phosphate pathway	0.160271995996	0.774514689506
Cytosolic sulfonation of small molecules	0.163938511277	0.774514689506
Defective SLC17A5 causes Salla disease (SD) and ISSD	0.169765022099	0.774514689506
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)	0.169765022099	0.774514689506
Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)	0.169765022099	0.774514689506
Defective SLC4A4 causes renal tubular acidosis, proximal, with ocular abnormalities and mental retardation (pRTA-OA)	0.169765022099	0.774514689506
Defective SLC6A2 causes orthostatic intolerance (OI)	0.169765022099	0.774514689506
Defective SLC26A2 causes chondrodysplasias	0.169765022099	0.774514689506
Defective MMAB causes methylmalonic aciduria type cblB	0.169765022099	0.774514689506
Defective DHDDS causes retinitis pigmentosa 59	0.169765022099	0.774514689506
Defective SLC22A5 causes systemic primary carnitine deficiency (CDSP)	0.169765022099	0.774514689506
Sialic acid metabolism	0.172455317907	0.774514689506
