name	pValue	fdr
Response to elevated platelet cytosolic Ca2+	0.0130631959228	0.273719624372
Semaphorin interactions	0.0131811932921	0.273719624372
GPVI-mediated activation cascade	0.0132444190219	0.273719624372
Sema3A PAK dependent Axon repulsion	0.0134982887239	0.273719624372
Cell-extracellular matrix interactions	0.0134982887239	0.273719624372
RUNX3 regulates YAP1-mediated transcription	0.0136859812186	0.273719624372
Defective CHST14 causes EDS, musculocontractural type	0.0136859812186	0.273719624372
Nef and signal transduction	0.0136859812186	0.273719624372
Platelet degranulation 	0.0137750297663	0.275500595325
Interleukin-2 signaling	0.0145260784343	0.275995490253
A tetrasaccharide linker sequence is required for GAG synthesis	0.014553769305	0.276521616795
Post-translational protein phosphorylation	0.016774567362	0.301942212515
cGMP effects	0.0169097440969	0.304375393744
NOTCH4 Intracellular Domain Regulates Transcription	0.0175557170362	0.316002906651
CD28 dependent PI3K/Akt signaling	0.0175557170362	0.316002906651
Anchoring fibril formation	0.0189269413373	0.321758002734
PI3K/AKT Signaling in Cancer	0.0192484704496	0.327223997642
CHL1 interactions	0.0193037408676	0.328163594749
RUNX3 Regulates Immune Response and Cell Migration	0.0193037408676	0.328163594749
Cytokine Signaling in Immune system	0.0197829773684	0.331939297787
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	0.0207462061117	0.331939297787
Diseases associated with glycosaminoglycan metabolism	0.0231128348285	0.369805357256
Interleukin-15 signaling	0.0241239643084	0.377135518391
Interleukin-35 Signalling	0.0241239643084	0.377135518391
NCAM signaling for neurite out-growth	0.0251423678928	0.377135518391
Interleukin-9 signaling	0.0261627597894	0.392441396841
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	0.0261627597894	0.392441396841
G beta:gamma signalling through PI3Kgamma	0.0293443933738	0.428148315478
The role of Nef in HIV-1 replication and disease pathogenesis	0.0293443933738	0.428148315478
Interleukin-6 signaling	0.0301597995206	0.428148315478
G beta:gamma signalling through PLC beta	0.0305820225341	0.428148315478
Presynaptic function of Kainate receptors	0.0305820225341	0.428148315478
NOTCH3 Intracellular Domain Regulates Transcription	0.0315013178355	0.44053992731
Cell-Cell communication	0.0317039125295	0.44053992731
RUNX2 regulates bone development	0.0324678389422	0.44053992731
Signaling by MET	0.0334814443319	0.44053992731
Signaling by VEGF	0.0338876867162	0.44053992731
Butyrophilin (BTN) family interactions	0.034312084587	0.446057099631
FGFR1c and Klotho ligand binding and activation	0.0346007583282	0.449809858266
FGFR1 mutant receptor activation	0.0366659372433	0.476657184163
Signal transduction by L1	0.0428515972769	0.5384455122
G alpha (z) signalling events	0.0437223292506	0.5384455122
Notch-HLH transcription pathway	0.0437769027154	0.5384455122
Interleukin-27 signaling	0.0437769027154	0.5384455122
