PRKAB1	ANKRD53	4	24	17	9	2.11	-1.41	-1.81	1.75	0.160	0.767	0.701	0.299
PRKAB1	MIR517A	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	C6orf52	15	11	4	23	-1.58	1.46	1.90	-1.18	0.653	0.361	0.171	0.739
PRKAB1	NCRNA00157	39	0	37	0	0.158	1.00	0.162	1.00	0.741	0.00	0.727	0.00
PRKAB1	C14orf21	3	14	8	14	0.894	-0.277	-0.378	0.500	0.208	0.630	0.507	0.546
PRKAB1	TRDMT1	0	21	12	1	2.83	-1.87	-3.13	2.67	0.00	0.934	0.890	0.0575
PRKAB1	CCL25	22	16	36	0	1.46	-2.33	-1.30	2.83	0.468	0.676	0.792	0.00
PRKAB1	MRPS12	32	0	2	24	-2.98	3.74	3.50	-3.92	0.942	0.00	0.0656	0.924
PRKAB1	SEC22C	0	30	27	0	3.87	-3.50	-3.88	3.87	0.00	0.968	0.964	0.00
PRKAB1	KRTAP2-4	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	ADAM7	40	0	37	0	0.156	1.00	0.162	1.00	0.744	0.00	0.724	0.00
PRKAB1	HAO1	31	5	35	1	0.514	-0.500	-0.171	1.50	0.650	0.425	0.734	0.0849
PRKAB1	HOXA3	20	1	1	28	-3.67	3.33	3.33	-2.67	0.909	0.0394	0.0394	0.933
PRKAB1	DTNA	3	26	31	0	3.40	-3.61	-3.06	3.74	0.0929	0.915	0.927	0.00
PRKAB1	TMEM22	0	35	31	0	4.12	-3.67	-4.13	4.12	0.00	0.972	0.969	0.00
PRKAB1	LOC100287792	37	2	34	1	0.162	0.00	0.00	0.707	0.719	0.275	0.708	0.139
PRKAB1	SLC10A5	24	9	3	29	-2.67	2.46	2.94	-2.29	0.782	0.248	0.0990	0.811
PRKAB1	ANKRD20A5P	11	17	7	15	0.00	0.236	0.354	0.00	0.479	0.551	0.336	0.553
PRKAB1	MYO5C	20	1	3	18	-2.31	2.85	2.60	-2.53	0.871	0.0477	0.131	0.859
PRKAB1	SETX	0	20	19	0	3.16	-2.71	-2.85	3.16	0.00	0.952	0.950	0.00
PRKAB1	ZNF654	0	24	13	9	2.65	-1.41	-2.27	1.75	0.00	0.833	0.747	0.328
PRKAB1	LOC285965	1	37	22	6	3.47	-2.40	-3.79	2.98	0.0337	0.895	0.838	0.172
PRKAB1	C19orf76	16	9	11	10	-0.258	0.603	0.555	-0.333	0.593	0.398	0.446	0.477
PRKAB1	APIP	17	3	7	9	-0.802	1.51	1.21	-1.22	0.745	0.187	0.346	0.611
PRKAB1	RSAD1	19	0	1	11	-1.66	2.65	2.47	-2.68	0.927	0.00	0.0623	0.881
PRKAB1	NLGN4Y	18	22	19	17	0.447	-0.218	-0.236	0.459	0.456	0.543	0.507	0.442
PRKAB1	C1orf43	7	0	0	5	-0.894	1.73	1.73	-1.15	0.875	0.00	0.00	0.833
PRKAB1	MITD1	5	1	2	2	0.00	0.707	0.577	0.00	0.670	0.196	0.325	0.450
PRKAB1	GC	25	10	33	2	0.913	-1.13	-0.548	1.89	0.559	0.524	0.738	0.105
PRKAB1	RRS1	17	5	3	10	-1.11	1.58	1.77	-1.63	0.774	0.265	0.179	0.670
PRKAB1	IL15	0	24	16	0	3.16	-2.32	-3.40	3.16	0.00	0.960	0.941	0.00
PRKAB1	LOC100129662	18	17	24	2	1.40	-1.81	-1.41	2.33	0.459	0.661	0.724	0.0870
PRKAB1	MEGF10	7	26	14	11	1.44	-0.853	-1.26	1.25	0.262	0.724	0.587	0.356
PRKAB1	DOK3	5	26	23	4	2.58	-2.18	-2.41	2.67	0.164	0.826	0.807	0.136
PRKAB1	GPR78	39	1	35	0	0.158	0.00	0.00	1.00	0.736	0.262	0.719	0.00
PRKAB1	CSPG4	1	29	24	3	3.47	-2.91	-3.46	3.25	0.0354	0.907	0.890	0.0990
PRKAB1	HAS3	27	4	8	16	-1.57	2.31	2.00	-2.33	0.797	0.158	0.271	0.701
PRKAB1	EFTUD1	17	0	2	23	-3.18	3.16	2.89	-2.41	0.897	0.00	0.0885	0.921
PRKAB1	COPS7A	3	3	0	3	0.00	0.894	1.41	0.00	0.589	0.429	0.00	0.589
PRKAB1	OR13G1	34	2	31	3	0.00	0.577	0.177	0.00	0.717	0.194	0.678	0.293
PRKAB1	KCTD19	7	26	13	13	1.44	-0.853	-1.33	1.18	0.270	0.707	0.550	0.403
PRKAB1	LOC729668	17	13	29	3	1.25	-1.77	-1.02	2.00	0.455	0.592	0.748	0.134
PRKAB1	SDHAF2	24	0	5	10	-1.41	2.65	2.02	-3.00	0.880	0.00	0.240	0.767
PRKAB1	APC2	8	13	11	7	0.905	-0.603	-0.667	0.949	0.382	0.605	0.564	0.351
PRKAB1	PHF23	14	1	0	17	-2.65	2.67	2.83	-2.21	0.904	0.0576	0.00	0.920
PRKAB1	MOGAT1	33	4	14	12	-0.945	1.90	1.34	-1.89	0.778	0.170	0.405	0.575
PRKAB1	CDIPT	4	3	1	9	-0.577	0.894	1.15	-0.354	0.583	0.303	0.129	0.755
PRKAB1	ZNF692	17	3	4	11	-1.11	2.00	1.90	-1.51	0.791	0.171	0.216	0.710
PRKAB1	C7orf42	2	0	0	2	0.00	1.41	1.41	0.00	0.667	0.00	0.00	0.667
PRKAB1	CTSL1	3	21	19	0	2.77	-2.60	-2.85	3.16	0.125	0.897	0.888	0.00
PRKAB1	FLJ20518	40	0	37	0	0.156	1.00	0.162	1.00	0.744	0.00	0.724	0.00
PRKAB1	BCL7A	17	4	4	4	-0.250	0.816	0.816	-0.577	0.773	0.313	0.313	0.444
PRKAB1	PAQR5	32	0	1	36	-4.00	4.12	4.01	-3.58	0.955	0.00	0.0279	0.960
PRKAB1	ESRRA	35	0	0	33	-3.67	4.12	4.12	-3.88	0.972	0.00	0.00	0.971
PRKAB1	RAB11FIP2	0	26	26	1	3.61	-3.21	-3.21	3.47	0.00	0.946	0.946	0.0357
PRKAB1	RAD51B	0	40	1	36	1.00	0.00	0.00	0.164	0.00	0.748	0.263	0.707
PRKAB1	AMELX	31	5	32	1	0.348	-0.500	-0.180	1.15	0.661	0.425	0.721	0.0861
PRKAB1	ADH1A	11	27	24	2	2.18	-2.12	-2.32	2.89	0.294	0.796	0.778	0.0704
PRKAB1	ANXA2P1	20	9	4	25	-1.94	2.12	2.50	-1.65	0.733	0.279	0.147	0.774
PRKAB1	MYEOV2	30	1	13	13	-1.22	2.47	1.57	-2.27	0.810	0.0490	0.388	0.674
PRKAB1	REN	16	19	10	20	-0.258	0.640	0.832	-0.229	0.519	0.501	0.346	0.573
PRKAB1	RAP2C	0	21	16	1	3.00	-2.22	-2.83	2.85	0.00	0.934	0.915	0.0495
PRKAB1	CBX4	5	13	12	14	0.756	-0.289	-0.302	0.500	0.270	0.574	0.556	0.509
PRKAB1	C20orf118	22	0	1	28	-3.79	3.61	3.47	-3.00	0.937	0.00	0.0375	0.949
PRKAB1	COL28A1	7	23	21	3	2.25	-2.07	-2.22	2.60	0.234	0.797	0.782	0.116
PRKAB1	LENG1	26	1	9	13	-1.34	2.47	1.75	-2.27	0.825	0.0512	0.321	0.716
PRKAB1	FDXR	30	1	3	19	-2.24	3.18	2.94	-3.33	0.910	0.0394	0.109	0.865
PRKAB1	ROD1	7	4	11	4	0.354	0.00	0.00	0.447	0.476	0.389	0.633	0.347
PRKAB1	LPAL2	3	30	10	11	1.77	-0.784	-1.63	1.25	0.151	0.798	0.584	0.381
PRKAB1	SLIT1	2	24	19	7	2.71	-2.00	-2.41	2.25	0.0825	0.819	0.784	0.239
PRKAB1	HIGD1C	28	6	26	2	0.365	-0.447	-0.200	1.00	0.655	0.419	0.685	0.146
PRKAB1	NCRNA00028	24	11	23	3	0.577	-0.667	-0.436	1.22	0.583	0.519	0.666	0.156
PRKAB1	TBC1D3B	31	4	28	4	0.00	0.447	0.186	0.00	0.689	0.278	0.658	0.283
PRKAB1	RPL39L	6	7	17	8	0.707	-0.408	-0.250	0.632	0.339	0.469	0.681	0.404
PRKAB1	RAB38	2	25	7	7	1.63	-0.640	-1.50	1.21	0.136	0.825	0.583	0.339
PRKAB1	AMDHD1	4	27	16	7	2.31	-1.57	-2.33	2.07	0.158	0.808	0.714	0.246
PRKAB1	MSTN	5	29	16	8	2.22	-1.49	-2.33	2.00	0.185	0.796	0.684	0.265
PRKAB1	ZBTB10	11	18	19	10	1.25	-0.775	-0.750	1.29	0.361	0.610	0.623	0.339
PRKAB1	MIR623	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	ARHGAP15	0	31	18	3	3.32	-2.18	-3.54	2.94	0.00	0.927	0.883	0.111
PRKAB1	OR5B2	33	1	36	0	0.171	0.00	0.00	1.00	0.707	0.264	0.744	0.00
PRKAB1	PSEN2	1	5	1	5	0.707	0.408	0.707	0.408	0.238	0.584	0.238	0.584
PRKAB1	RHOD	13	10	15	9	0.267	0.00	0.00	0.316	0.495	0.458	0.559	0.405
PRKAB1	C20orf134	21	1	1	21	-2.60	3.18	3.18	-2.60	0.913	0.0435	0.0435	0.913
PRKAB1	CNTFR	19	13	3	32	-2.41	1.92	2.60	-1.63	0.701	0.338	0.107	0.792
PRKAB1	PCDHB1	26	8	34	0	0.898	-1.34	-0.539	2.24	0.585	0.559	0.764	0.00
PRKAB1	SNORA47	36	2	30	3	0.00	0.577	0.180	0.00	0.730	0.192	0.665	0.294
PRKAB1	OR1M1	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	LGALS2	28	6	4	29	-2.67	2.83	3.00	-2.59	0.824	0.169	0.119	0.829
PRKAB1	LOC100133445	14	1	3	15	-2.12	2.47	2.21	-2.00	0.826	0.0607	0.162	0.836
PRKAB1	MIR509-2	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	MIR450A2	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	MIR4762	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	RAB19	18	13	0	35	-3.00	2.09	3.16	-1.77	0.755	0.336	0.00	0.843
PRKAB1	TOR1AIP2	1	6	6	0	1.50	-1.00	-1.00	1.73	0.125	0.804	0.804	0.00
PRKAB1	SNORD115-34	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	PEAK1	0	25	13	5	2.83	-1.65	-2.86	2.22	0.00	0.884	0.806	0.212
PRKAB1	FLJ40194	17	10	26	2	1.07	-1.63	-0.853	1.89	0.497	0.563	0.744	0.111
PRKAB1	DEFB135	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	ZNF451	1	14	12	2	2.27	-1.67	-1.89	2.12	0.0670	0.849	0.829	0.125
PRKAB1	TCEAL7	3	28	26	2	3.25	-3.00	-3.21	3.36	0.0969	0.889	0.882	0.0667
PRKAB1	CHRNA4	25	10	26	3	0.567	-0.707	-0.408	1.22	0.588	0.496	0.683	0.157
PRKAB1	CENPP	2	15	12	5	2.12	-1.21	-1.41	1.81	0.122	0.774	0.733	0.258
PRKAB1	RNF8	2	0	0	1	0.00	1.00	1.00	0.00	0.667	0.00	0.00	0.500
PRKAB1	DHRS1	29	0	0	20	-2.59	3.46	3.46	-3.67	0.967	0.00	0.00	0.952
PRKAB1	CNPPD1	30	0	0	20	-2.52	3.61	3.61	-3.67	0.968	0.00	0.00	0.952
PRKAB1	CDH18	17	20	30	5	1.60	-1.94	-1.46	2.22	0.401	0.648	0.729	0.166
PRKAB1	CCND3	6	2	6	5	0.00	0.577	0.378	0.00	0.564	0.236	0.481	0.521
PRKAB1	PGA3	29	5	36	0	0.530	-1.15	-0.343	1.73	0.634	0.488	0.759	0.00
PRKAB1	MIR575	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	GSC2	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	VCX2	40	0	34	1	0.00	1.00	0.169	0.00	0.754	0.00	0.699	0.264
PRKAB1	C7orf11	13	0	1	11	-1.77	2.45	2.27	-2.04	0.898	0.00	0.0718	0.881
PRKAB1	DENND3	0	17	21	1	3.16	-3.18	-2.60	3.02	0.00	0.920	0.934	0.0481
PRKAB1	MTPN	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	HUS1B	9	12	6	9	0.00	0.277	0.378	0.00	0.486	0.545	0.375	0.486
PRKAB1	ACOT2	22	0	1	22	-2.89	3.32	3.18	-2.89	0.937	0.00	0.0417	0.937
PRKAB1	TEX21P	6	20	16	7	1.73	-1.29	-1.51	1.66	0.242	0.728	0.681	0.271
PRKAB1	CMTM6	1	16	12	2	2.47	-1.90	-2.45	2.33	0.0635	0.865	0.829	0.119
PRKAB1	WWP2	14	0	0	15	-2.65	2.83	2.83	-2.47	0.933	0.00	0.00	0.938
PRKAB1	PORCN	1	11	11	2	2.04	-1.51	-1.51	1.89	0.0769	0.816	0.816	0.143
PRKAB1	RAB12	0	22	17	0	3.16	-2.50	-3.18	3.16	0.00	0.957	0.944	0.00
PRKAB1	LOC144776	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	PAPPA2	15	14	15	8	0.485	-0.277	-0.267	0.632	0.492	0.538	0.554	0.341
PRKAB1	MIR518A2	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	TNNC2	26	3	0	34	-4.04	3.54	3.87	-3.13	0.915	0.0895	0.00	0.933
PRKAB1	A1CF	18	15	0	36	-3.00	2.00	3.16	-1.73	0.738	0.365	0.00	0.833
PRKAB1	SLC32A1	26	9	16	10	-0.200	0.603	0.471	-0.333	0.663	0.350	0.482	0.435
PRKAB1	CCL20	17	10	10	20	-1.11	1.29	1.29	-1.00	0.607	0.340	0.340	0.645
PRKAB1	SNORD123	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	C2orf69	0	14	15	7	2.45	-1.67	-1.58	1.66	0.00	0.785	0.795	0.311
PRKAB1	CDK14	0	38	30	0	4.12	-3.41	-4.28	4.12	0.00	0.974	0.968	0.00
PRKAB1	CCDC17	14	2	7	13	-1.26	1.89	1.44	-1.33	0.730	0.121	0.326	0.716
PRKAB1	FCHO2	0	30	13	13	2.65	-1.22	-2.27	1.57	0.00	0.825	0.705	0.388
PRKAB1	HMSD	12	21	11	19	0.277	0.00	0.00	0.224	0.426	0.565	0.407	0.538
PRKAB1	SLX1B	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	MIR3191	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	MIR3609	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	MC1R	1	15	15	5	2.47	-2.00	-2.00	2.02	0.0588	0.798	0.798	0.238
PRKAB1	CCKBR	32	6	34	2	0.343	-0.447	-0.174	1.00	0.649	0.410	0.713	0.138
PRKAB1	FCER1A	18	18	18	8	0.655	-0.500	-0.500	0.905	0.486	0.577	0.577	0.296
PRKAB1	FBN1	0	35	35	0	4.24	-4.01	-4.01	4.24	0.00	0.972	0.972	0.00
PRKAB1	UNC13B	26	0	0	25	-3.21	3.61	3.61	-3.33	0.963	0.00	0.00	0.962
PRKAB1	TSPAN6	35	1	2	29	-3.35	3.88	3.77	-4.01	0.933	0.0296	0.0576	0.921
PRKAB1	PAK1	16	0	0	28	-4.08	3.32	3.32	-2.36	0.941	0.00	0.00	0.966
PRKAB1	NIPA2	12	0	0	7	-1.41	2.24	2.24	-2.31	0.923	0.00	0.00	0.875
PRKAB1	CAB39	1	3	7	4	1.15	-0.707	-0.408	0.816	0.156	0.488	0.681	0.417
PRKAB1	PCSK6	16	7	1	31	-2.83	2.25	2.85	-1.67	0.778	0.236	0.0429	0.867
PRKAB1	C6orf138	12	14	7	16	-0.302	0.500	0.667	-0.258	0.522	0.485	0.321	0.591
PRKAB1	OR10P1	35	1	35	1	0.167	0.707	0.167	0.707	0.719	0.180	0.719	0.180
PRKAB1	DOC2B	0	38	24	2	3.87	-2.86	-4.43	3.64	0.00	0.951	0.924	0.0614
PRKAB1	GMNN	24	0	0	29	-3.92	3.74	3.74	-3.25	0.960	0.00	0.00	0.967
PRKAB1	NELL1	6	26	11	8	1.51	-0.853	-1.51	1.39	0.258	0.765	0.581	0.314
PRKAB1	OR6K3	40	0	36	1	0.00	1.00	0.164	0.00	0.748	0.00	0.707	0.263
PRKAB1	MIR374B	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	OR2T34	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	LOC613038	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	MAP7	20	7	1	34	-3.16	2.59	3.18	-2.04	0.812	0.208	0.0366	0.877
PRKAB1	ICMT	6	0	1	5	-1.00	1.73	1.50	-1.15	0.804	0.00	0.134	0.774
PRKAB1	DPY30	8	0	0	12	-2.00	2.24	2.24	-1.41	0.889	0.00	0.00	0.923
PRKAB1	BHLHB9	2	21	15	0	2.71	-2.22	-3.02	3.00	0.0972	0.915	0.885	0.00
PRKAB1	SPINK6	30	4	28	6	0.00	0.816	0.365	0.00	0.683	0.239	0.637	0.358
PRKAB1	KCTD9	2	4	7	9	0.577	0.00	0.00	0.316	0.243	0.429	0.556	0.586
PRKAB1	ACTR10	0	1	3	3	1.00	0.00	0.00	0.500	0.00	0.350	0.589	0.514
PRKAB1	TMBIM4	4	0	1	10	-1.41	1.73	1.50	-0.707	0.733	0.00	0.125	0.871
PRKAB1	USP4	0	4	3	0	1.41	-0.577	-0.707	1.41	0.00	0.800	0.750	0.00
PRKAB1	PRR18	22	13	28	5	0.784	-0.949	-0.600	1.33	0.521	0.523	0.686	0.205
PRKAB1	SLC38A2	0	30	26	1	3.74	-3.15	-3.61	3.61	0.00	0.953	0.946	0.0335
PRKAB1	UNC13A	8	22	28	3	2.36	-2.50	-2.06	2.77	0.237	0.778	0.816	0.105
PRKAB1	ACBD5	2	1	8	13	0.00	0.707	0.333	0.00	0.341	0.158	0.545	0.729
PRKAB1	MIR3545	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	LOC100131564	5	23	6	11	0.756	-0.213	-0.447	0.555	0.295	0.725	0.417	0.463
PRKAB1	C13orf33	2	34	32	2	3.77	-3.44	-3.64	3.77	0.0556	0.919	0.914	0.0556
PRKAB1	ELOVL1	24	0	0	25	-3.46	3.61	3.61	-3.33	0.960	0.00	0.00	0.962
PRKAB1	GJA3	13	19	26	7	1.57	-1.66	-1.34	1.87	0.359	0.640	0.707	0.233
PRKAB1	DOT1L	8	7	2	8	-0.378	0.949	1.34	-0.378	0.614	0.438	0.182	0.614
PRKAB1	ZNF91	17	4	8	15	-1.44	1.90	1.60	-1.58	0.713	0.191	0.321	0.688
PRKAB1	C11orf52	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	RNASE13	27	9	14	17	-0.834	1.34	1.15	-1.11	0.686	0.288	0.385	0.580
PRKAB1	ALDH7A1	24	0	0	28	-3.46	3.61	3.61	-3.00	0.960	0.00	0.00	0.966
PRKAB1	TMCO7	0	5	6	0	1.73	-1.15	-1.00	1.73	0.00	0.833	0.857	0.00
PRKAB1	LOC100505687	0	30	26	1	3.74	-3.15	-3.61	3.61	0.00	0.953	0.946	0.0335
PRKAB1	DDX55	5	0	1	2	-0.500	1.41	1.15	-1.00	0.774	0.00	0.196	0.583
PRKAB1	GAGE10	35	2	32	4	-0.171	1.00	0.343	-0.577	0.718	0.169	0.668	0.340
PRKAB1	TECPR1	1	15	12	1	2.47	-2.00	-2.45	2.47	0.0651	0.882	0.857	0.0651
PRKAB1	MIR450A1	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	LOC100132146	34	3	16	13	-0.928	2.00	1.28	-1.77	0.781	0.128	0.424	0.599
PRKAB1	TAF1	1	32	11	8	2.47	-1.18	-2.68	1.81	0.0532	0.861	0.698	0.298
PRKAB1	DPP8	1	38	17	15	2.85	-1.46	-2.67	1.84	0.0388	0.827	0.705	0.366
PRKAB1	SNORD52	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
PRKAB1	SNORA71B	12	19	19	8	1.21	-1.03	-1.03	1.39	0.375	0.636	0.636	0.286
PRKAB1	GLRX	14	11	9	6	0.258	0.00	0.00	0.378	0.561	0.517	0.469	0.354
PRKAB1	CEBPB	3	22	10	8	1.77	-0.943	-1.63	1.39	0.165	0.778	0.620	0.340
PRKAB1	PRR13	33	0	1	22	-2.62	3.61	3.47	-3.79	0.957	0.00	0.0351	0.937
PRKAB1	MKL1	2	7	2	2	0.577	0.00	0.00	0.577	0.300	0.700	0.400	0.300
PRKAB1	MMACHC	18	1	0	32	-4.16	3.33	3.46	-2.40	0.924	0.0397	0.00	0.955
PRKAB1	EAF1	5	14	18	2	2.02	-2.12	-1.73	2.33	0.229	0.762	0.804	0.106
PRKAB1	LOC100133991	7	12	10	9	0.667	-0.302	-0.333	0.603	0.369	0.573	0.528	0.430
PRKAB1	HORMAD2	29	7	30	1	0.530	-0.894	-0.378	1.50	0.634	0.483	0.719	0.0712
PRKAB1	NCRNA00242	4	29	6	14	1.13	-0.385	-1.00	0.728	0.241	0.756	0.416	0.492
PRKAB1	TMEM14B	19	0	2	11	-1.66	2.65	2.33	-2.68	0.907	0.00	0.117	0.851
PRKAB1	STAG3L3	12	2	0	22	-3.13	2.53	2.83	-1.81	0.862	0.107	0.00	0.918
PRKAB1	HCST	1	22	15	10	2.47	-1.50	-2.00	1.70	0.0502	0.792	0.730	0.344
