name	pValue	fdr
Synthesis of PIPs at the plasma membrane	0.112469153389	0.339886070284
Semaphorin interactions	0.115154195108	0.339886070284
Integration of energy metabolism	0.116523746795	0.339886070284
SHC-related events triggered by IGF1R	0.117013545211	0.339886070284
Activated NTRK2 signals through FRS2 and FRS3	0.117013545211	0.339886070284
Trafficking and processing of endosomal TLR	0.124313010501	0.339886070284
RUNX3 regulates p14-ARF	0.124313010501	0.339886070284
Signaling by FGFR3 fusions in cancer	0.124313010501	0.339886070284
InlB-mediated entry of Listeria monocytogenes into host cell	0.13873295887	0.339886070284
p38MAPK events	0.13873295887	0.339886070284
Regulation of KIT signaling	0.13873295887	0.339886070284
HDL assembly	0.13873295887	0.339886070284
Signaling by FGFR4 in disease	0.13873295887	0.339886070284
Signaling by Receptor Tyrosine Kinases	0.139743235886	0.339886070284
Fatty acyl-CoA biosynthesis	0.140006025004	0.339886070284
Free fatty acids regulate insulin secretion	0.145854410058	0.339886070284
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion	0.145854410058	0.339886070284
Acetylcholine regulates insulin secretion	0.145854410058	0.339886070284
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	0.145854410058	0.339886070284
Other semaphorin interactions	0.145854410058	0.339886070284
GRB2 events in ERBB2 signaling	0.152917484829	0.339886070284
SHC1 events in ERBB4 signaling	0.152917484829	0.339886070284
Transport of bile salts and organic acids, metal ions and amine compounds	0.157953666539	0.339886070284
Transport of inorganic cations/anions and amino acids/oligopeptides	0.157953666539	0.339886070284
PKA activation	0.166870398752	0.339886070284
Synthesis of PIPs at the late endosome membrane	0.166870398752	0.339886070284
Transport of nucleotide sugars	0.166870398752	0.339886070284
Tie2 Signaling	0.166870398752	0.339886070284
