name	pValue	fdr
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	0.0221746260322	0.443492520644
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	0.0221746260322	0.443492520644
Pre-NOTCH Processing in Golgi	0.0285744225318	0.571488450637
Cohesin Loading onto Chromatin	0.0333932059988	0.608703421926
Interleukin-10 signaling	0.0377927191543	0.608703421926
Digestion of dietary carbohydrate	0.0388276448351	0.608703421926
NS1 Mediated Effects on Host Pathways	0.0434587463407	0.608703421926
MAPK1 (ERK2) activation	0.0463533064204	0.608703421926
Interleukin-2 family signaling	0.0463575294326	0.608703421926
mTOR signalling	0.0524701079647	0.608703421926
Interleukin-27 signaling	0.053415160175	0.608703421926
MAPK3 (ERK1) activation	0.053415160175	0.608703421926
RNA Polymerase I Transcription Initiation	0.0556831200774	0.608703421926
Infectious disease	0.0601117248032	0.608703421926
TNFR1-induced proapoptotic signaling	0.0608293673569	0.608703421926
Constitutive Signaling by AKT1 E17K in Cancer	0.0641072972816	0.608703421926
Apoptotic execution phase	0.0695654366902	0.608703421926
Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	0.0766153248983	0.608703421926
Constitutive Signaling by NOTCH1 HD Domain Mutants	0.0766153248983	0.608703421926
Signaling by NOTCH1 HD Domain Mutants in Cancer	0.0766153248983	0.608703421926
Interleukin-15 signaling	0.0766153248983	0.608703421926
Interleukin-35 Signalling	0.0766153248983	0.608703421926
Mitotic Telophase/Cytokinesis	0.0766153248983	0.608703421926
Regulation of FOXO transcriptional activity by acetylation	0.0766153248983	0.608703421926
AKT phosphorylates targets in the cytosol	0.0766153248983	0.608703421926
SUMO E3 ligases SUMOylate target proteins	0.0803965885099	0.608703421926
Interactions of Tat with host cellular proteins	0.0816793027555	0.608703421926
Defective SLC26A2 causes chondrodysplasias	0.0816793027555	0.608703421926
XAV939 inhibits tankyrase, stabilizing AXIN	0.0816793027555	0.608703421926
MyD88 deficiency (TLR5)	0.0816793027555	0.608703421926
Inhibition of Host mRNA Processing and RNA Silencing	0.0816793027555	0.608703421926
Transport of Mature mRNA derived from an Intron-Containing Transcript	0.083225321463	0.608703421926
Negative regulators of DDX58/IFIH1 signaling	0.0842322079893	0.608703421926
IL-6-type cytokine receptor ligand interactions	0.0849400902459	0.608703421926
Metabolism of RNA	0.0885534447724	0.608703421926
SUMOylation	0.100232061331	0.608703421926
Transport of the SLBP independent Mature mRNA	0.100868103858	0.608703421926
CD28 co-stimulation	0.100868103858	0.608703421926
SUMOylation of chromatin organization proteins	0.102065787598	0.608703421926
Acetylcholine regulates insulin secretion	0.102343610121	0.608703421926
Multifunctional anion exchangers	0.102343610121	0.608703421926
Other semaphorin interactions	0.102343610121	0.608703421926
Transport of the SLBP Dependant Mature mRNA	0.10668406481	0.608703421926
MPS IIIA - Sanfilippo syndrome A	0.107398894828	0.608703421926
Influenza Virus Induced Apoptosis	0.107398894828	0.608703421926
Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization	0.107398894828	0.608703421926
Axon guidance	0.110359493638	0.608703421926
SUMOylation of transcription factors	0.111381513933	0.608703421926
Nuclear import of Rev protein	0.112627820275	0.608703421926
Transport of Mature Transcript to Cytoplasm	0.115789730138	0.608703421926
SUMOylation of ubiquitinylation proteins	0.124880241735	0.608703421926
GPVI-mediated activation cascade	0.124880241735	0.608703421926
Negative regulation of TCF-dependent signaling by DVL-interacting proteins	0.132399894818	0.608703421926
IRAK4 deficiency (TLR5)	0.132399894818	0.608703421926
Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2	0.132399894818	0.608703421926
NGF processing	0.132399894818	0.608703421926
Expression and Processing of Neurotrophins	0.132399894818	0.608703421926
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	0.135209249635	0.608703421926
The NLRP3 inflammasome	0.139614147994	0.608703421926
Regulation of TP53 Activity through Methylation	0.139614147994	0.608703421926
Transport of Mature mRNA Derived from an Intronless Transcript	0.144101054089	0.608703421926
Interactions of Rev with host cellular proteins	0.144101054089	0.608703421926
Regulation of signaling by CBL	0.149340389932	0.608703421926
