name	pValue	fdr
TBC/RABGAPs	0.0893779613203	0.146819886228
EPHB-mediated forward signaling	0.0928575487973	0.146819886228
Methylation	0.0945925377269	0.146819886228
Recycling pathway of L1	0.0997783532872	0.146819886228
EPH-ephrin mediated repulsion of cells	0.0997783532872	0.146819886228
The canonical retinoid cycle in rods (twilight vision)	0.101500593566	0.146819886228
Degradation of DVL	0.103219660783	0.146819886228
Golgi Associated Vesicle Biogenesis	0.110064311335	0.146819886228
NRAGE signals death through JNK	0.113467743954	0.146819886228
Asymmetric localization of PCP proteins	0.118549402424	0.146819886228
Adaptive Immune System	0.11886342442	0.146819886228
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	0.121298737461	0.146819886228
Gamma carboxylation, hypusine formation and arylsulfatase activation	0.123603005378	0.146819886228
trans-Golgi Network Vesicle Budding	0.14189525157	0.146819886228
Cell death signalling via NRAGE, NRIF and NADE	0.14189525157	0.146819886228
Iron uptake and transport	0.146819886228	0.146819886228
G alpha (12/13) signalling events	0.15008784408	0.15008784408
Amyloid fiber formation	0.15496719026	0.15496719026
Metabolic disorders of biological oxidation enzymes	0.15496719026	0.15496719026
Cyclin A:Cdk2-associated events at S phase entry	0.158205089633	0.158205089633
Sulfur amino acid metabolism	0.164645084378	0.164645084378
Plasma lipoprotein assembly, remodeling, and clearance	0.17103762243	0.17103762243
Circadian Clock	0.180538183363	0.180538183363
Transport of vitamins, nucleosides, and related molecules	0.186813546237	0.186813546237
p75 NTR receptor-mediated signalling	0.186813546237	0.186813546237
Post-translational protein phosphorylation	0.188375141366	0.188375141366
Synthesis of bile acids and bile salts	0.191489672957	0.191489672957
Post-translational modification: synthesis of GPI-anchored proteins	0.197684244972	0.197684244972
Stimuli-sensing channels	0.205363209684	0.205363209684
Bile acid and bile salt metabolism	0.206890486644	0.206890486644
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	0.215994959717	0.215994959717
Rab regulation of trafficking	0.219007356192	0.219007356192
L1CAM interactions	0.220509371641	0.220509371641
Platelet degranulation 	0.230945863292	0.230945863292
Response to elevated platelet cytosolic Ca2+	0.241247730659	0.241247730659
RHO GTPases Activate Formins	0.248524710518	0.248524710518
Signal Transduction	0.253090762389	0.253090762389
Death Receptor Signalling	0.260028287604	0.260028287604
Signaling by Receptor Tyrosine Kinases	0.261867396619	0.261867396619
Infectious disease	0.275456780457	0.275456780457
Visual phototransduction	0.275569157816	0.275569157816
Transport of small molecules	0.279695851996	0.279695851996
S Phase	0.290795482371	0.290795482371
G alpha (i) signalling events	0.294771002643	0.294771002643
Selenoamino acid metabolism	0.294894334014	0.294894334014
Axon guidance	0.306200786197	0.306200786197
Ion channel transport	0.328175627634	0.328175627634
