name	pValue	fdr
Uptake and function of diphtheria toxin	0.111322793163	0.530825736742
Calcitonin-like ligand receptors	0.121753449598	0.530825736742
Sodium/Proton exchangers	0.121753449598	0.530825736742
WNT mediated activation of DVL	0.132062402996	0.530825736742
Butyrophilin (BTN) family interactions	0.132062402996	0.530825736742
WNT5A-dependent internalization of FZD2, FZD5 and ROR2	0.142251064913	0.530825736742
Apoptosis induced DNA fragmentation	0.142251064913	0.530825736742
Metabolism of serotonin	0.142251064913	0.530825736742
Formation of the active cofactor, UDP-glucuronate	0.142251064913	0.530825736742
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB	0.142251064913	0.530825736742
Complex I biogenesis	0.146070816634	0.530825736742
Degradation of DVL	0.146070816634	0.530825736742
Enzymatic degradation of dopamine by COMT	0.152320830628	0.530825736742
Metabolism of amino acids and derivatives	0.158511220961	0.530825736742
Synthesis of diphthamide-EEF2	0.162273079337	0.530825736742
Serotonin clearance from the synaptic cleft	0.172109174329	0.530825736742
Interleukin-15 signaling	0.172109174329	0.530825736742
AKT phosphorylates targets in the cytosol	0.172109174329	0.530825736742
Deadenylation-dependent mRNA decay	0.179158214576	0.530825736742
Processing of SMDT1	0.181830463175	0.530825736742
Dopamine clearance from the synaptic cleft	0.181830463175	0.530825736742
Asymmetric localization of PCP proteins	0.183374052214	0.530825736742
CRMPs in Sema3A signaling	0.191438277904	0.530825736742
p38MAPK events	0.191438277904	0.530825736742
Mitochondrial protein import	0.196105114927	0.530825736742
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	0.200933935185	0.530825736742
Sema3A PAK dependent Axon repulsion	0.200933935185	0.530825736742
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	0.200933935185	0.530825736742
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	0.200933935185	0.530825736742
Multifunctional anion exchangers	0.200933935185	0.530825736742
Protein methylation	0.200933935185	0.530825736742
Other semaphorin interactions	0.200933935185	0.530825736742
WNT5A-dependent internalization of FZD4	0.210318736499	0.530825736742
KSRP (KHSRP) binds and destabilizes mRNA	0.210318736499	0.530825736742
Receptor-type tyrosine-protein phosphatases	0.210318736499	0.530825736742
SUMOylation of transcription factors	0.210318736499	0.530825736742
Amine Oxidase reactions	0.228760902265	0.530825736742
Keratan sulfate degradation	0.228760902265	0.530825736742
Signaling by Hippo	0.228760902265	0.530825736742
Pre-NOTCH Processing in Golgi	0.237820795307	0.530825736742
Rho GTPase cycle	0.242077722477	0.530825736742
mRNA decay by 3' to 5' exoribonuclease	0.2467748899	0.530825736742
BBSome-mediated cargo-targeting to cilium	0.2467748899	0.530825736742
Signalling to RAS	0.255624414167	0.530825736742
Signaling by cytosolic FGFR1 fusion mutants	0.264370582062	0.530825736742
Glycogen synthesis	0.264370582062	0.530825736742
Mitochondrial calcium ion transport	0.273014593527	0.530825736742
FGFR2 alternative splicing	0.28155763466	0.530825736742
Deadenylation of mRNA	0.28155763466	0.530825736742
Transport of organic anions	0.28155763466	0.530825736742
Interleukin receptor SHC signaling	0.290000877868	0.530825736742
CD209 (DC-SIGN) signaling	0.290000877868	0.530825736742
