name	pValue	fdr
Cristae formation	0.136614088403	0.232246975243
Alpha-oxidation of phytanate	0.136614088403	0.232246975243
Signaling by NTRK2 (TRKB)	0.140700176407	0.232246975243
Caspase activation via extrinsic apoptotic signalling pathway	0.140700176407	0.232246975243
Inflammasomes	0.144767213739	0.232246975243
Glucose metabolism	0.145604274374	0.232246975243
Pyrimidine salvage	0.148815287881	0.232246975243
Integration of energy metabolism	0.148866608453	0.232246975243
Thrombin signalling through proteinase activated receptors (PARs)	0.152844485916	0.232246975243
RAF activation	0.156854894537	0.232246975243
Interleukin-37 signaling	0.156854894537	0.232246975243
TGF-beta receptor signaling activates SMADs	0.156854894537	0.232246975243
Platelet activation, signaling and aggregation	0.168663365871	0.232246975243
Transferrin endocytosis and recycling	0.16877424496	0.232246975243
