name	pValue	fdr
Translation initiation complex formation	0.0574168029223	0.357878626257
DNA Repair	0.0587911651897	0.357878626257
FGFR2 alternative splicing	0.059350894784	0.357878626257
Formation of RNA Pol II elongation complex 	0.0596464377095	0.357878626257
Ribosomal scanning and start codon recognition	0.0619163094062	0.361674618291
Deadenylation-dependent mRNA decay	0.064225995852	0.361674618291
RNA Polymerase II Transcription Elongation	0.0665750634195	0.361674618291
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	0.0665750634195	0.361674618291
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	0.0676754950023	0.361674618291
Cleavage of Growing Transcript in the Termination Region 	0.0689630676189	0.361674618291
RNA Polymerase II Transcription Termination	0.0689630676189	0.361674618291
Processing of Capped Intron-Containing Pre-mRNA	0.0704017852977	0.361674618291
Cilium Assembly	0.0740730415823	0.361674618291
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	0.0788419256263	0.361674618291
Loss of proteins required for interphase microtubule organization from the centrosome	0.0788952132192	0.361674618291
Loss of Nlp from mitotic centrosomes	0.0788952132192	0.361674618291
Cdc20:Phospho-APC/C mediated degradation of Cyclin A	0.0814708932752	0.361674618291
HDR through Homologous Recombination (HRR)	0.0814708932752	0.361674618291
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	0.0840826466816	0.361674618291
AURKA Activation by TPX2	0.0867299684569	0.361674618291
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0894123470094	0.361674618291
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	0.0921292646013	0.361674618291
G2/M DNA replication checkpoint	0.0934517846734	0.361674618291
COPII-mediated vesicle transport	0.0948801977979	0.361674618291
Cargo concentration in the ER	0.0956560453162	0.361674618291
Tat-mediated HIV elongation arrest and recovery	0.104413478948	0.361674618291
